fid,Sample Site,Site Code,Species Code,Species Latin,Latitude,Longitude,DBH (2020):,DBH Round,Basal.Area,Subsite Code,GS Type,Classification
1428,N/A,S86,ACPL,Acer platanoides 'Emerald Queen',-73.64074,45.466613,32.3,32,0.080384,S86,Row,Public
2738,N/A,S86,ULPU,Ulmus pumila,-73.640849,45.466662,74.9,75,0.4415625,S86,Row,Public
3262,N/A,S86,GLTR,Gleditsia triacanthos var. inermis,-73.640997,45.466712,55.3,55,0.2374625,S86,Row,Public
1447,N/A,S86,ACPL,Acer platanoides 'Emerald Queen',-73.64114,45.46677,30.3,30,0.07065,S86,Row,Public
3263,N/A,S86,GLTR,Gleditsia triacanthos var. inermis,-73.64175,45.466999,75.6,76,0.453416,S86,Row,Public
3264,N/A,S86,GLTR,Gleditsia triacanthos var. inermis,-73.641867,45.467048,43.6,44,0.151976,S86,Row,Public
3265,N/A,S86,GLTR,Gleditsia triacanthos var. inermis,-73.641988,45.467093,58.5,59,0.2732585,S86,Row,Public
3266,N/A,S86,GLTR,Gleditsia triacanthos var. inermis,-73.64226,45.467201,57.8,58,0.264074,S86,Row,Public
3267,N/A,S86,GLTR,Gleditsia triacanthos var. inermis,-73.642446,45.467268,65.1,65,0.3316625,S86,Row,Public
1850,N/A,S86,TICO,Tilia cordata,-73.642562,45.467313,56.5,57,0.2550465,S86,Row,Public
1851,N/A,S86,TICO,Tilia cordata,-73.642649,45.467349,45.4,45,0.1589625,S86,Row,Public
3268,N/A,S87,GLTR,Gleditsia triacanthos var. inermis,-73.628325,45.461912,54.2,54,0.228906,S87,Row,Public
3270,N/A,S87,GLTR,Gleditsia triacanthos var. inermis,-73.628526,45.461989,38.6,39,0.1193985,S87,Row,Public
3870,N/A,S87,GLTR,Gleditsia triacanthos 'Skyline',-73.628651,45.462043,31.3,31,0.0754385,S87,Row,Public
3271,N/A,S87,GLTR,Gleditsia triacanthos var. inermis,-73.628861,45.462123,53,53,0.2205065,S87,Row,Public
1544,N/A,S87,GLTR,Gleditsia triacanthos 'Imperial',-73.629141,45.462227,55,55,0.2374625,S87,Row,Public
3272,N/A,S87,GLTR,Gleditsia triacanthos var. inermis,-73.62925,45.462271,60.1,60,0.2826,S87,Row,Public
3273,N/A,S87,GLTR,Gleditsia triacanthos var. inermis,-73.629559,45.462393,57.8,58,0.264074,S87,Row,Public
1289,N/A,S87,GLTR,Gleditsia triacanthos,-73.629893,45.462519,46.6,47,0.1734065,S87,Row,Public
3099,N/A,S88,ACSA,Acer saccharinum,-73.633609,45.46385,70.1,70,0.38465,S88,Row,Public
3100,N/A,S88,ACSA,Acer saccharinum,-73.633775,45.463922,67.1,67,0.3523865,S88,Row,Public
1375,N/A,S88,ACPL,Acer platanoides 'Deborah',-73.634054,45.464025,37.7,38,0.113354,S88,Row,Public
3565,N/A,S88,ACPL,Acer platanoides,-73.634171,45.46407,64.6,65,0.3316625,S88,Row,Public
1275,N/A,S88,MASY,Malus sylvestris,-73.634289,45.464118,22.5,23,0.0415265,S88,Row,Public
3566,N/A,S88,ACPL,Acer platanoides,-73.634438,45.464173,59.6,60,0.2826,S88,Row,Public
3101,N/A,S88,ACSA,Acer saccharinum,-73.634558,45.464222,94.4,94,0.693626,S88,Row,Public
3102,N/A,S88,ACSA,Acer saccharinum,-73.634861,45.464339,61.2,61,0.2920985,S88,Row,Public
3134,N/A,S88,ACSA,Acer saccharinum,-73.634983,45.464388,137.2,137,1.4733665,S88,Row,Public
3135,N/A,S88,ACSA,Acer saccharinum,-73.635102,45.464429,49.3,49,0.1884785,S88,Row,Public
1376,N/A,S88,ACPL,Acer platanoides 'Deborah',-73.635247,45.464487,34.8,35,0.0961625,S88,Row,Public
3136,N/A,S88,ACSA,Acer saccharinum,-73.635449,45.464563,89.5,90,0.63585,S88,Row,Public
3137,N/A,S88,ACSA,Acer saccharinum,-73.635798,45.464702,75.1,75,0.4415625,S88,Row,Public
4034,N/A,S88,ACSA,Acer saccharinum,-73.636078,45.464815,49.5,50,0.19625,S88,Row,Public
3082,N/A,S88,ACSA,Acer saccharinum,-73.636235,45.464873,66.4,66,0.341946,S88,Row,Public
3083,N/A,S88,ACSA,Acer saccharinum,-73.636458,45.464958,67.2,67,0.3523865,S88,Row,Public
3296,N/A,S89,FRAM,Fraxinus americana,-73.633346,45.463783,43.1,43,0.1451465,S89,Row,Public
3084,N/A,S89,ACSA,Acer saccharinum,-73.631432,45.462998,79.4,79,0.4899185,S89,Row,Public
1989,N/A,S89,FRPE,Fraxinus pennsylvanica 'Marshall Seedless',-73.631549,45.463052,27.2,27,0.0572265,S89,Row,Public
3567,N/A,S89,ACPL,Acer platanoides,-73.631657,45.463092,58.5,59,0.2732585,S89,Row,Public
3568,N/A,S89,ACPL,Acer platanoides,-73.631754,45.463138,,0,0,S89,Row,Public
1463,N/A,S89,PIPU,Picea pungens 'Glauca',-73.631968,45.463218,29.1,29,0.0660185,S89,Row,Public
2580,N/A,S89,FRPE,Fraxinus pennsylvanica,-73.632107,45.463271,35.1,35,0.0961625,S89,Row,Public
3307,N/A,S89,PIGL,Picea glauca,-73.632053,45.463258,28.2,28,0.061544,S89,Row,Public
2581,N/A,S89,FRPE,Fraxinus pennsylvanica,-73.632211,45.463312,52.2,52,0.212264,S89,Row,Public
2582,N/A,S89,FRPE,Fraxinus pennsylvanica,-73.632342,45.463361,40.4,40,0.1256,S89,Row,Public
2529,N/A,S89,FRPE,Fraxinus pennsylvanica,-73.63249,45.463419,55.1,55,0.2374625,S89,Row,Public
3324,N/A,S89,ULXXFR,Ulmus x 'Frontier',-73.632622,45.46346,9.4,9,0.0063585,S89,Row,Public
2531,N/A,S89,FRPE,Fraxinus pennsylvanica,-73.632736,45.463505,57.6,58,0.264074,S89,Row,Public
2532,N/A,S89,FRPE,Fraxinus pennsylvanica,-73.632885,45.463563,44,44,0.151976,S89,Row,Public
2533,N/A,S89,FRPE,Fraxinus pennsylvanica,-73.63299,45.463608,51.5,52,0.212264,S89,Row,Public
3085,N/A,S89,ACSA,Acer saccharinum,-73.63126,45.462935,81.9,82,0.527834,S89,Row,Public
2534,N/A,S90,FRPE,Fraxinus pennsylvanica,-73.637318,45.465299,29.2,29,0.0660185,S90,Row,Public
2535,N/A,S90,FRPE,Fraxinus pennsylvanica,-73.637441,45.465348,35.2,35,0.0961625,S90,Row,Public
2536,N/A,S90,FRPE,Fraxinus pennsylvanica,-73.637772,45.465474,36,36,0.101736,S90,Row,Public
2537,N/A,S90,FRPE,Fraxinus pennsylvanica,-73.637891,45.465523,31.7,32,0.080384,S90,Row,Public
2538,N/A,S90,FRPE,Fraxinus pennsylvanica,-73.637205,45.465254,37,37,0.1074665,S90,Row,Public
2539,N/A,S90,FRPE,Fraxinus pennsylvanica,-73.637649,45.465429,39.2,39,0.1193985,S90,Row,Public
2540,N/A,S90,FRPE,Fraxinus pennsylvanica,-73.636845,45.46512,39.4,39,0.1193985,S90,Row,Public
2541,N/A,S90,FRPE,Fraxinus pennsylvanica,-73.636968,45.465164,35.9,36,0.101736,S90,Row,Public
2542,N/A,S90,FRPE,Fraxinus pennsylvanica,-73.637087,45.465214,44.3,44,0.151976,S90,Row,Public
3274,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,-73.627548,45.461427,56.1,56,0.246176,S91,Row,Public
3275,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,-73.627798,45.461517,50.4,50,0.19625,S91,Row,Public
3276,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,-73.628107,45.461647,72.5,73,0.4183265,S91,Row,Public
3277,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,-73.62824,45.461692,59.4,59,0.2732585,S91,Row,Public
3278,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,-73.628651,45.461849,59.6,60,0.2826,S91,Row,Public
2543,N/A,S91,FRPE,Fraxinus pennsylvanica,-73.62884,45.461925,48.8,49,0.1884785,S91,Row,Public
3284,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,-73.628943,45.461975,56.3,56,0.246176,S91,Row,Public
3871,N/A,S91,GLTR,Gleditsia triacanthos 'Skyline',-73.629083,45.462024,29.7,30,0.07065,S91,Row,Public
3298,N/A,S91,ULAM,Ulmus americana,-73.629408,45.462145,65.7,66,0.341946,S91,Row,Public
3286,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,-73.629552,45.462199,65,65,0.3316625,S91,Row,Public
1988,N/A,S91,ACNE,Acer negundo,-73.629512,45.462192,26.7,27,0.0572265,S91,Row,Public
3287,N/A,S91,GLTR,Gleditsia triacanthos var. inermis,-73.629911,45.462338,48.6,49,0.1884785,S91,Row,Public
1095,N/A,S92,JUCI,Juglans cinerea,-73.634088,45.463886,87.5,88,0.607904,S92,Row,Public
3086,N/A,S92,ACSA,Acer saccharinum,-73.63432,45.463966,123.7,124,1.207016,S92,Row,Public
3087,N/A,S92,ACSA,Acer saccharinum,-73.634525,45.464047,66.6,67,0.3523865,S92,Row,Public
3088,N/A,S92,ACSA,Acer saccharinum,-73.634707,45.464114,57.9,58,0.264074,S92,Row,Public
3089,N/A,S92,ACSA,Acer saccharinum,-73.634821,45.464159,57.3,57,0.2550465,S92,Row,Public
3090,N/A,S92,ACSA,Acer saccharinum,-73.634972,45.464217,68.7,69,0.3737385,S92,Row,Public
3569,N/A,S92,ACPL,Acer platanoides,-73.636095,45.464657,51.4,51,0.2041785,S92,Row,Public
3091,N/A,S92,ACSA,Acer saccharinum,-73.636246,45.464711,49.2,49,0.1884785,S92,Row,Public
3138,N/A,S92,ACSA,Acer saccharinum,-73.636438,45.464787,64.6,65,0.3316625,S92,Row,Public
3115,N/A,S92,ACSA,Acer saccharinum,-73.636312,45.464738,38,38,0.113354,S92,Row,Public
3116,N/A,S92,ACSA,Acer saccharinum,-73.633877,45.463791,84.9,85,0.5671625,S92,Row,Public
3117,N/A,S92,ACSA,Acer saccharinum,-73.633669,45.463715,56.1,56,0.246176,S92,Row,Public
3118,N/A,S92,ACSA,Acer saccharinum,-73.63377,45.463751,71.5,72,0.406944,S92,Row,Public
3119,N/A,S92,ACSA,Acer saccharinum,-73.633819,45.463769,59.5,60,0.2826,S92,Row,Public
3120,N/A,S92,ACSA,Acer saccharinum,-73.636671,45.464854,66,66,0.341946,S92,Row,Public
3354,N/A,S93,PIPU,Picea pungens,-73.631745,45.46297,22.1,22,0.037994,S93,Row,Public
1502,N/A,S93,PIPU,Picea pungens 'Glauca',-73.631785,45.462984,30.6,31,0.0754385,S93,Row,Public
4455,N/A,S93,FRPE,Fraxinus pennsylvanica 'Summit',-73.632039,45.463083,27,27,0.0572265,S93,Row,Public
2544,N/A,S93,FRPE,Fraxinus pennsylvanica,-73.632153,45.463136,53.9,54,0.228906,S93,Row,Public
4458,N/A,S93,AECABR,Aesculus carnea 'Briotii',-73.632306,45.463188,5.2,5,0.0019625,S93,Row,Public
1402,N/A,S93,JUNI,Juglans nigra,-73.632582,45.463302,63.3,63,0.3115665,S93,Row,Public
2545,N/A,S93,FRPE,Fraxinus pennsylvanica,-73.632897,45.463419,58.4,58,0.264074,S93,Row,Public
4464,N/A,S93,FRPE,Fraxinus pennsylvanica,-73.633001,45.463455,56.3,56,0.246176,S93,Row,Public
2583,N/A,S93,FRPE,Fraxinus pennsylvanica,-73.633146,45.463513,71.8,72,0.406944,S93,Row,Public
1077,N/A,S93,ACFR,Acer x freemanii 'Autumn Blaze',-73.633243,45.463554,5,5,0.0019625,S93,Row,Public
3121,N/A,S93,ACSA,Acer saccharinum,-73.631701,45.462957,83.4,83,0.5407865,S93,Row,Public
1686,N/A,S94,SYRE,Syringa reticulata 'Ivory Silk',-73.639968,45.466131,10.8,11,0.0094985,S94,Row,Public
1687,N/A,S94,SYRE,Syringa reticulata 'Ivory Silk',-73.640125,45.46619,13.4,13,0.0132665,S94,Row,Public
1852,N/A,S94,TICO,Tilia cordata,-73.640434,45.466312,53.5,54,0.228906,S94,Row,Public
2584,N/A,S94,FRPE,Fraxinus pennsylvanica,-73.640699,45.466415,55.4,55,0.2374625,S94,Row,Public
1433,N/A,S94,FASY,Fagus sylvatica,-73.640761,45.466434,4.7,5,0.0019625,S94,Row,Public
2585,N/A,S94,FRPE,Fraxinus pennsylvanica,-73.640971,45.466518,64.3,64,0.321536,S94,Row,Public
1449,N/A,S94,ACGI,Acer ginnala 'Flame',-73.640859,45.466473,6.6,7,0.0038465,S94,Row,Public
3184,N/A,S94,FRPE,Fraxinus pennsylvanica 'Summit',-73.641253,45.466624,20.4,20,0.0314,S94,Row,Public
1290,N/A,S94,GLTR,Gleditsia triacanthos,-73.641116,45.466572,54,54,0.228906,S94,Row,Public
3185,N/A,S94,FRPE,Fraxinus pennsylvanica 'Summit',-73.641389,45.46668,19.5,20,0.0314,S94,Row,Public
3288,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,-73.641652,45.466783,49.8,50,0.19625,S94,Row,Public
3289,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,-73.642051,45.466935,57.9,58,0.264074,S94,Row,Public
3290,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,-73.642156,45.46698,56.1,56,0.246176,S94,Row,Public
3292,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,-73.642812,45.467227,52.6,53,0.2205065,S94,Row,Public
3293,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,-73.642958,45.467281,42.5,43,0.1451465,S94,Row,Public
3340,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,-73.643181,45.46737,47.1,47,0.1734065,S94,Row,Public
3341,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,-73.642608,45.467151,60.1,60,0.2826,S94,Row,Public
3342,N/A,S94,GLTR,Gleditsia triacanthos var. inermis,-73.642386,45.467065,57.8,58,0.264074,S94,Row,Public
3312,N/A,S95,GLTR,Gleditsia triacanthos var. inermis,-73.637764,45.465285,41.5,42,0.138474,S95,Row,Public
3313,N/A,S95,GLTR,Gleditsia triacanthos var. inermis,-73.63748,45.465177,58.6,59,0.2732585,S95,Row,Public
3314,N/A,S95,GLTR,Gleditsia triacanthos var. inermis,-73.637591,45.465218,47.8,48,0.180864,S95,Row,Public
3315,N/A,S95,GLTR,Gleditsia triacanthos var. inermis,-73.638141,45.465428,38.2,38,0.113354,S95,Row,Public
3427,N/A,S95,ACPL,Acer platanoides 'Columnare',-73.63827,45.465482,34.4,34,0.090746,S95,Row,Public
1853,N/A,S90,TICO,Tilia cordata,-73.638385,45.465523,58,58,0.264074,S90,Row,Public
1854,N/A,S95,TICO,Tilia cordata,-73.638507,45.465567,48.2,48,0.180864,S95,Row,Public
1855,N/A,S95,TICO,Tilia cordata,-73.638631,45.465612,53.7,54,0.228906,S95,Row,Public
2415,N/A,S95,FRPE,Fraxinus pennsylvanica 'Patmore',-73.638752,45.465662,31.6,32,0.080384,S95,Row,Public
1859,N/A,S95,TICO,Tilia cordata,-73.638999,45.465756,43.3,43,0.1451465,S95,Row,Public
1991,N/A,S95,ACSA,Acer saccharinum 'Montréal',-73.638893,45.465716,9,9,0.0063585,S95,Row,Public
3570,N/A,S96,ACPL,Acer platanoides,-73.641397,45.457114,,0,0,S96,Row,Public
3571,N/A,S96,ACPL,Acer platanoides,-73.641499,45.457155,,0,0,S96,Row,Public
3572,N/A,S96,ACPL,Acer platanoides,-73.64181,45.457271,55.4,55,0.2374625,S96,Row,Public
3872,N/A,S96,GLTR,Gleditsia triacanthos 'Skyline',-73.641906,45.457307,13.7,14,0.015386,S96,Row,Public
3573,N/A,S96,ACPL,Acer platanoides,-73.641992,45.457343,66.5,67,0.3523865,S96,Row,Public
1860,N/A,S96,TICO,Tilia cordata,-73.641095,45.456993,,0,0,S96,Row,Public
3549,N/A,S96,ACPL,Acer platanoides,-73.641704,45.457235,75.3,75,0.4415625,S96,Row,Public
2438,N/A,S96,GIBI,Ginkgo biloba 'Princeton Sentry',-73.640893,45.456921,,0,0,S96,Row,Public
3873,N/A,S96,GLTR,Gleditsia triacanthos 'Skyline',-73.642088,45.457379,22.1,22,0.037994,S96,Row,Public
3874,N/A,S96,GLTR,Gleditsia triacanthos 'Skyline',-73.641196,45.457029,,0,0,S96,Row,Public
3875,N/A,S96,GLTR,Gleditsia triacanthos 'Skyline',-73.6413,45.457078,,0,0,S96,Row,Public
3880,N/A,S96,GLTR,Gleditsia triacanthos 'Skyline',-73.641598,45.457193,,0,0,S96,Row,Public
3550,N/A,S96,ACPL,Acer platanoides,-73.640629,45.456823,,0,0,S96,Row,Public
3551,N/A,S96,ACPL,Acer platanoides,-73.640318,45.456697,,0,0,S96,Row,Public
3552,N/A,S96,ACPL,Acer platanoides,-73.640388,45.456729,,0,0,S96,Row,Public
1861,N/A,S96,TICO,Tilia cordata,-73.640491,45.456765,,0,0,S96,Row,Public
3892,N/A,S97,GLTR,Gleditsia triacanthos 'Skyline',-73.643059,45.457756,24.1,24,0.045216,S97,Row,Public
3190,N/A,S97,GLTR,Gleditsia triacanthos 'Sunburst',-73.643151,45.457792,12.6,13,0.0132665,S97,Row,Public
3554,N/A,S97,ACPL,Acer platanoides,-73.643538,45.457944,50.1,50,0.19625,S97,Row,Public
3122,N/A,S97,ACSA,Acer saccharinum,-73.643745,45.45802,66,66,0.341946,S97,Row,Public
3556,N/A,S97,ACPL,Acer platanoides,-73.643943,45.458101,73.7,74,0.429866,S97,Row,Public
3557,N/A,S97,ACPL,Acer platanoides,-73.64422,45.458204,84.5,85,0.5671625,S97,Row,Public
3558,N/A,S97,ACPL,Acer platanoides,-73.644354,45.458258,72.1,72,0.406944,S97,Row,Public
3559,N/A,S97,ACPL,Acer platanoides,-73.644486,45.458312,70.3,70,0.38465,S97,Row,Public
2467,N/A,S97,ACPL,Acer platanoides,-73.644639,45.45837,69.7,70,0.38465,S97,Row,Public
2589,N/A,S97,ACRU,Acer rubrum,-73.644895,45.458469,40.2,40,0.1256,S97,Row,Public
1078,N/A,S98,ACFR,Acer x freemanii 'Autumn Blaze',-73.646046,45.458907,22.2,22,0.037994,S98,Row,Public
1079,N/A,S98,ACFR,Acer x freemanii 'Autumn Blaze',-73.646098,45.458926,24.3,24,0.045216,S98,Row,Public
2025,N/A,S98,GLTR,Gleditsia triacanthos 'Northern Acclaim',-73.646262,45.458993,6.5,7,0.0038465,S98,Row,Public
2468,N/A,S98,ACPL,Acer platanoides,-73.646428,45.459056,68.3,68,0.362984,S98,Row,Public
1377,N/A,S98,ACPL,Acer platanoides 'Deborah',-73.646546,45.459106,37,37,0.1074665,S98,Row,Public
1092,N/A,S98,QUMA,Quercus macrocarpa,-73.646671,45.459155,5.6,6,0.002826,S98,Row,Public
1056,N/A,S98,ACFR,Acer x freemanii 'Autumn Blaze',-73.646974,45.459244,7.7,8,0.005024,S98,Row,Public
1093,N/A,S98,QUMA,Quercus macrocarpa,-73.647138,45.459334,,0,0,S98,Row,Public
1378,N/A,S98,ACPL,Acer platanoides 'Deborah',-73.647324,45.459401,20.5,21,0.0346185,S98,Row,Public
3201,N/A,S98,QUBI,Quercus bicolor,-73.647454,45.459445,7.4,7,0.0038465,S98,Row,Public
1503,N/A,S98,PIPU,Picea pungens 'Glauca',-73.647529,45.459473,43.3,43,0.1451465,S98,Row,Public
2445,N/A,S98,PRCENE,Prunus cerasifera 'Newport',-73.647633,45.459523,14,14,0.015386,S98,Row,Public
2708,N/A,S98,ACPLCK,Acer platanoides 'Royal Red',-73.647759,45.459576,23.6,24,0.045216,S98,Row,Public
1504,N/A,S98,PIPU,Picea pungens 'Glauca',-73.647827,45.459599,43.6,44,0.151976,S98,Row,Public
2469,N/A,S98,ACPL,Acer platanoides,-73.647908,45.45963,62,62,0.301754,S98,Row,Public
1057,N/A,S98,ACFR,Acer x freemanii 'Autumn Blaze',-73.648086,45.459693,29.2,29,0.0660185,S98,Row,Public
1058,N/A,S98,ACFR,Acer x freemanii 'Autumn Blaze',-73.648537,45.459877,6.7,7,0.0038465,S98,Row,Public
2471,N/A,S98,ACPL,Acer platanoides,-73.648741,45.459953,61.3,61,0.2920985,S98,Row,Public
2472,N/A,S98,ACPL,Acer platanoides,-73.645582,45.458729,84.8,85,0.5671625,S98,Row,Public
1862,N/A,S99,TICO,Tilia cordata,-73.640914,45.456688,58.9,59,0.2732585,S99,Row,Public
1863,N/A,S99,TICO,Tilia cordata,-73.641082,45.45675,68.7,69,0.3737385,S99,Row,Public
3123,N/A,S99,ACSA,Acer saccharinum,-73.641328,45.456853,57.3,57,0.2550465,S99,Row,Public
1864,N/A,S99,TICO,Tilia cordata,-73.641526,45.456921,,0,0,S99,Row,Public
1984,N/A,S99,MABA,Malus x 'Makamik',-73.641638,45.456966,,0,0,S99,Row,Public
1865,N/A,S99,TICO,Tilia cordata,-73.641714,45.456992,36.2,36,0.101736,S99,Row,Public
3186,N/A,S99,FRPE,Fraxinus pennsylvanica 'Summit',-73.641816,45.457033,35.1,35,0.0961625,S99,Row,Public
1866,N/A,S99,TICO,Tilia cordata,-73.642026,45.457114,,0,0,S99,Row,Public
1867,N/A,S99,TICO,Tilia cordata,-73.642184,45.457172,,0,0,S99,Row,Public
1868,N/A,S99,TICO,Tilia cordata,-73.642479,45.457288,,0,0,S99,Row,Public
1869,N/A,S99,TICO,Tilia cordata,-73.640657,45.456584,70.9,71,0.3957185,S99,Row,Public
1870,N/A,S99,TICO,Tilia cordata,-73.640755,45.456625,41.9,42,0.138474,S99,Row,Public
2473,N/A,S100,ACPL,Acer platanoides,-73.646089,45.458683,70.2,70,0.38465,S100,Row,Public
2474,N/A,S100,ACPL,Acer platanoides,-73.646235,45.458737,68.6,69,0.3737385,S100,Row,Public
1401,N/A,S100,AMCA,Amelanchier canadensis,-73.646287,45.458765,4.8,5,0.0019625,S100,Row,Public
2475,N/A,S100,ACPL,Acer platanoides,-73.646488,45.45884,44.8,45,0.1589625,S100,Row,Public
2477,N/A,S100,ACPL,Acer platanoides,-73.646752,45.458939,68.7,69,0.3737385,S100,Row,Public
1475,N/A,S100,QUROFA,Quercus robur 'Fastigiata',-73.646958,45.45902,31.7,32,0.080384,S100,Row,Public
2439,N/A,S100,GIBI,Ginkgo biloba 'Princeton Sentry',-73.647168,45.4591,5.3,5,0.0019625,S100,Row,Public
1037,N/A,S100,OSVI,Ostrya virginiana,-73.647273,45.45915,6,6,0.002826,S100,Row,Public
3124,N/A,S100,ACSA,Acer saccharinum,-73.647439,45.459208,68.4,68,0.362984,S100,Row,Public
1495,N/A,S100,ULXXHO,Ulmus x 'Homestead',-73.647619,45.459281,5.1,5,0.0019625,S100,Row,Public
2479,N/A,S100,ACPL,Acer platanoides,-73.647693,45.459302,52.4,52,0.212264,S100,Row,Public
2000,N/A,S100,ULMI,Ulmus x 'Morton' (Accolade TM),-73.647872,45.459369,13.4,13,0.0132665,S100,Row,Public
2480,N/A,S100,ACPL,Acer platanoides,-73.648275,45.459531,72.5,73,0.4183265,S100,Row,Public
3125,N/A,S100,ACSA,Acer saccharinum,-73.648616,45.459661,66.8,67,0.3523865,S100,Row,Public
2481,N/A,S100,ACPL,Acer platanoides,-73.648791,45.459719,43.1,43,0.1451465,S100,Row,Public
1069,N/A,S100,CACA,Carpinus caroliniana,-73.6466286,45.4589054,4.6,5,0.0019625,S100,Row,Public
1873,N/A,S101,TICO,Tilia cordata,-73.623432,45.464181,71.2,71,0.3957185,S101,Row,Public
1904,N/A,S101,TICO,Tilia cordata,-73.623554,45.464239,55.1,55,0.2374625,S101,Row,Public
1885,N/A,S101,TICO,Tilia cordata,-73.623689,45.464293,61.6,62,0.301754,S101,Row,Public
1886,N/A,S101,TICO,Tilia cordata,-73.62384,45.464365,61.9,62,0.301754,S101,Row,Public
1889,N/A,S101,TICO,Tilia cordata,-73.623974,45.464419,63.3,63,0.3115665,S101,Row,Public
1890,N/A,S101,TICO,Tilia cordata,-73.624075,45.464468,63.8,64,0.321536,S101,Row,Public
1891,N/A,S101,TICO,Tilia cordata,-73.624223,45.464531,85.6,86,0.580586,S101,Row,Public
1892,N/A,S101,TICO,Tilia cordata,-73.624312,45.464576,60.5,61,0.2920985,S101,Row,Public
1893,N/A,S101,TICO,Tilia cordata,-73.624411,45.464616,59.7,60,0.2826,S101,Row,Public
1894,N/A,S101,TICO,Tilia cordata,-73.624507,45.464652,66.8,67,0.3523865,S101,Row,Public
1895,N/A,S101,TICO,Tilia cordata,-73.62469,45.464738,63.7,64,0.321536,S101,Row,Public
1896,N/A,S101,TICO,Tilia cordata,-73.624816,45.4648,60.4,60,0.2826,S101,Row,Public
2697,N/A,S101,BENI,Betula nigra,-73.624986,45.464868,4.9,5,0.0019625,S101,Row,Public
1023,N/A,S101,ACFR,Acer x freemanii 'Marmo',-73.625067,45.464904,6,6,0.002826,S101,Row,Public
1897,N/A,S101,TICO,Tilia cordata,-73.625162,45.464948,70.2,70,0.38465,S101,Row,Public
1898,N/A,S101,TICO,Tilia cordata,-73.625269,45.464993,59.2,59,0.2732585,S101,Row,Public
1901,N/A,S101,TICO,Tilia cordata,-73.625483,45.465092,38.9,39,0.1193985,S101,Row,Public
1902,N/A,S101,TICO,Tilia cordata,-73.625393,45.465056,60,60,0.2826,S101,Row,Public
1903,N/A,S102,TICO,Tilia cordata,-73.641382,45.456224,73,73,0.4183265,S102,Row,Public
1392,N/A,S102,ACPL,Acer platanoides 'Deborah',-73.641492,45.456264,27.3,27,0.0572265,S102,Row,Public
1878,N/A,S102,TICO,Tilia cordata,-73.641658,45.456327,45.6,46,0.166106,S102,Row,Public
3126,N/A,S102,ACSA,Acer saccharinum,-73.641845,45.456412,90.3,90,0.63585,S102,Row,Public
1285,N/A,S102,CEOC,Celtis occidentalis,-73.642062,45.456491,4.5,5,0.0019625,S102,Row,Public
1059,N/A,S102,ACFR,Acer x freemanii 'Autumn Blaze',-73.642233,45.456564,35.4,35,0.0961625,S102,Row,Public
3127,N/A,S102,ACSA,Acer saccharinum,-73.642425,45.456636,9.3,9,0.0063585,S102,Row,Public
1497,N/A,S102,GLTR,Gleditsia triacanthos 'Skyline',-73.642489,45.456659,6.4,6,0.002826,S102,Row,Public
1435,N/A,S102,ALGL,Alnus glutinosa,-73.64273,45.456753,8.7,9,0.0063585,S102,Row,Public
2421,N/A,S102,QUPA,Quercus palustris,-73.642901,45.4568251,4.5,5,0.0019625,S102,Row,Public
1286,N/A,S103,CEOC,Celtis occidentalis,-73.646358,45.458145,7.6,8,0.005024,S103,Row,Public
3128,N/A,S103,ACSA,Acer saccharinum,-73.646559,45.458228,69.1,69,0.3737385,S103,Row,Public
3129,N/A,S103,ACSA,Acer saccharinum,-73.646665,45.458282,79.4,79,0.4899185,S103,Row,Public
3130,N/A,S103,ACSA,Acer saccharinum,-73.646777,45.458318,85.3,85,0.5671625,S103,Row,Public
1879,N/A,S103,TICO,Tilia cordata,-73.646942,45.458367,59.3,59,0.2732585,S103,Row,Public
1880,N/A,S103,TICO,Tilia cordata,-73.64705,45.458407,64.8,65,0.3316625,S103,Row,Public
1881,N/A,S103,TICO,Tilia cordata,-73.647155,45.458443,49.6,50,0.19625,S103,Row,Public
1086,N/A,S103,CACA,Carpinus caroliniana,-73.647248,45.458479,4.6,5,0.0019625,S103,Row,Public
2699,N/A,S103,MABA,Malus x 'Robinson',-73.647383,45.458542,5.1,5,0.0019625,S103,Row,Public
3131,N/A,S103,ACSA,Acer saccharinum,-73.647474,45.458567,69.9,70,0.38465,S103,Row,Public
1882,N/A,S103,TICO,Tilia cordata,-73.647549,45.458597,46.2,46,0.166106,S103,Row,Public
1514,N/A,S103,ACSC,Acer nigrum 'Green Column',-73.647829,45.45872,9.3,9,0.0063585,S103,Row,Public
2711,N/A,S103,MGXXSO,Magnolia × soulangeana,-73.648034,45.458794,5.4,5,0.0019625,S103,Row,Public
